PERSON,Date,LOCATION 1,Latitude,Longitude,NOTES
"Innes, Walter",26 February 1697,Rome,41.957961,12.453896,
"Innes, Walter",21 December 1697,Paris,48.871077,2.342285,arrived this day
"Innes, Walter",20 November 1698,London,51.514125,-0.093689,
"Innes, Walter | Howard, Cardinal Philip",15 April 1693,Rome,41.957961,12.453896,
"Innes, Walter",16 February 1694,Rome,41.957961,12.453896,
"Innes, Walter",23 February 1694,Rome,41.957961,12.453896,
"Innes, Walter",20 April 1694,Rome,41.957961,12.453896,
"Innes, Walter",12 May 1694,Rome,41.957961,12.453896,
Irvine,26 July 1675,Thessaloniki,40.6402778,22.9438889,
Irvine,24 September 1699,Rome,41.957961,12.453896,
"Irvine, Al",26 July 1683,London,51.514125,-0.093689,"going to Lord Farquhar, where Davidson is with Lady Roslin's children"
"Irvine, Al",31 October 1695,Invercauld Castle,57.020357,-3.374038,"stayed with Farquhar, so guessing that is at this castle"
"Irvine, Christopher",5 March 1675,Padua,45.414972,11.889351,
"Irvine, Christopher",12 April 1675,Padua,45.414972,11.889351,
"Irvine, Christopher",16 April 1675,Padua,45.414972,11.889351,
"Irvine, Christopher",24 May 1675,Padua,45.414972,11.889351,
"Irvine, Christopher",6 June 1675,Padua,45.414972,11.889351,
"Irvine, Christopher",26 July 1675,Padua,45.414972,11.889351,
"Irvine, Christopher",9 August 1675,Padua,45.414972,11.889351,
"Irvine, Christopher",30 August 1675,Padua,45.414972,11.889351,
"Irvine, Christopher",10 January 1676,Paris,48.871077,2.342285,
"Irvine, Christopher",25 May 1677,Paris,48.871077,2.342285,
"Irvine, Christopher",28 March 1688,Edinburgh,55.95,-3.2,
"Irvine, Christopher | Burnet, David",28 March 1688,Edinburgh,55.95,-3.2,
"Irvine, John",28 December 1666,Warsaw,52.25,21,
"Irvine, John",1 September 1666,Freiburg,48,7.85,
"Irvine, John",26 April 1665,Rimini,44.063333,12.580833,
"Irvine, John",3 June 1665,Vienna,48.209533,16.381403,
"Irvine, John",23 August 1667,Warsaw,52.25,21,
"Irvine, John",31 August 1668,Paris,48.871077,2.342285,
"Irvine, John",16 April 1675,Rome,41.957961,12.453896,
"Irvine, John",30 August 1675,Rome,41.957961,12.453896,
"Irvine, John",25 May 1677,Rome,41.957961,12.453896,
"Irvine, John",23 August 1677,Rouen,49.433333,1.083333,
"Irvine, John",9 February 1678,Rome,41.957961,12.453896,
"Irvine, John",16 March 1678,Rome,41.957961,12.453896,
"Irvine, John",27 April 1678,Rome,41.957961,12.453896,
"Irvine, John",4 May 1678,Rome,41.957961,12.453896,
"Irvine, John",22 June 1678,Rome,41.957961,12.453896,
"Irvine, John",17 July 1678,Rome,41.957961,12.453896,
"Irvine, John",15 August 1678,Pesaro,43.9,12.916667,
"Irvine, John",30 August 1678,Aberdeen,57.133333,-2.1,
"Irvine, John",16 September 1678,Rome,41.957961,12.453896,
"Irvine, John",8 February 1679,Rome,41.957961,12.453896,
"Irvine, John",24 April 1679,Rome,41.957961,12.453896,
"Irvine, John",9 August 1679,Rome,41.957961,12.453896,
"Irvine, John",13 March 1680,Pesaro,43.9,12.916667,
"Irvine, John",22 March 1680,Pesaro,43.9,12.916667,
"Irvine, John",26 March 1680,Pesaro,43.9,12.916667,
"Irvine, John",2 October 1680,Rome,41.957961,12.453896,
"Irvine, John",28 December 1680,Pesaro,43.9,12.916667,
"Irvine, John",5 February 1681,Rome,41.957961,12.453896,
"Irvine, John",14 February 1681,Pesaro,43.9,12.916667,
"Irvine, John",28 April 1681,Rome,41.957961,12.453896,
"Irvine, John",9 July 1681,Padua,45.414972,11.889351,
"Irvine, John",19 July 1681,Padua,45.414972,11.889351,
"Irvine, John",22 September 1682,Padua,45.414972,11.889351,
"Irvine, John",27 July 1683,Padua,45.414972,11.889351,
"Irvine, John",25 August 1683,Padua,45.414972,11.889351,
"Irvine, John",30 October 1683,Rouen,49.433333,1.083333,
"Irvine, John",6 December 1683,Edinburgh,55.95,-3.2,
"Irvine, John",27 December 1683,Edinburgh,55.95,-3.2,
"Irvine, John",12 January 1684,Scotland,57.6216,-3.0893,
"Irvine, John",26 February 1684,Scotland,57.6216,-3.0893,
"Irvine, John",8 March 1684,Edinburgh,55.95,-3.2,
"Irvine, John",18 March 1684,Edinburgh,55.95,-3.2,
"Irvine, John",20 March 1684,Scotland,57.6216,-3.0893,
"Irvine, John",11 June 1684,Edinburgh,55.95,-3.2,
"Irvine, John",12 June 1684,Edinburgh,55.95,-3.2,
"Irvine, John",1 July 1684,Scotland,57.6216,-3.0893,
"Irvine, John",30 July 1684,"Gordon Castle, alias Bogue",57.62175,-3.08926,
"Irvine, John",4 October 1684,"Gordon Castle, alias Bogue",57.62175,-3.08926,
"Irvine, John",29 November 1684,Amiens,49.9,2.3,
"Irvine, John",23 December 1684,Amiens,49.9,2.3,
"Irvine, John",26 April 1688,Edinburgh,55.95,-3.2,
"Irvine, John",14 August 1688,Wallsend,54.993965,-1.529025,
"Irvine, John",8 September 1688,Scotland,57.6216,-3.0893,
"Irvine, John",30 October 1688,Scotland,57.6216,-3.0893,"dead, so later John Irvines must be someone else"
"Irvine, John",2 September 1690,Scotland Low Countries,55.71001,-3.424821,
"Irvine, John",4 March 1695,Edinburgh,55.95,-3.2,"in between these two letters from Irvine, he is in the north of Scotland where there is no post"
"Irvine, John",25 April 1695,Edinburgh,55.95,-3.2,
"Irvine, John",31 October 1695,Edinburgh,55.95,-3.2,"""litle Cabrach John"""
"Irvine, John",25 December 1695,Edinburgh,55.95,-3.2,
"Irvine, John",23 February 1698,Lyon,45.748457,4.846711,
"Irvine, John",5 September 1699,Rome,41.957961,12.453896,
"Irvine, John | Gordon, George",6 December 1683,Edinburgh,55.95,-3.2,
"Irvine, Robert",21 March 1687,Livorno,43.55,10.316667,
"Irvine, Robert | Dixon, John",21 March 1687,Livorno,43.55,10.316667,
"Irvine, Thomas",11 April 1687,Edinburgh,55.95,-3.2,
"Irvine, Thomas | Browne, James",11 April 1687,Edinburgh,55.95,-3.2,
J.B.,17 June 1689,Calais,50.9513,1.8587,
J.S.,9 May 1678,London,51.514125,-0.093689,
"Jameon, John Paul | Strachan",9 August 1685,Scotland,57.6216,-3.0893,
"Jameson, John Paul",13 November 1677,Rome,41.957961,12.453896,
"Jameson, John Paul",15 August 1678,Rome,41.957961,12.453896,
"Jameson, John Paul",18 December 1679,Rome,41.957961,12.453896,
"Jameson, John Paul",13 March 1680,Rome,41.957961,12.453896,
"Jameson, John Paul",26 March 1680,Rome,41.957961,12.453896,
"Jameson, John Paul",3 April 1680,Rome,41.957961,12.453896,
"Jameson, John Paul",13 September 1680,Rome,41.957961,12.453896,
"Jameson, John Paul",4 February 1681,Rome,41.957961,12.453896,
"Jameson, John Paul",19 February 1681,Rome,41.957961,12.453896,
"Jameson, John Paul",28 May 1681,Rome,41.957961,12.453896,
"Jameson, John Paul",24 September 1681,Rome,41.957961,12.453896,
"Jameson, John Paul",2 February 1683,Rome,41.957961,12.453896,
"Jameson, John Paul",18 October 1683,St Fiacre,48.460661,-3.059255,
"Jameson, John Paul",25 January 1684,Rome,41.957961,12.453896,
"Jameson, John Paul",20 May 1684,Rome,41.957961,12.453896,
"Jameson, John Paul",2 June 1684,Rome,41.957961,12.453896,
"Jameson, John Paul",10 August 1684,Rome,41.957961,12.453896,
"Jameson, John Paul",19 August 1684,Rome,41.957961,12.453896,
"Jameson, John Paul",20 January 1687,Rome,41.957961,12.453896,
"Jameson, John Paul",25 February 1687,"Grottaferrata, Rome",41.78728,12.676427,
"Jameson, John Paul",10 March 1687,"Santa Marinella, Rome",42.036944,11.850516,
"Jameson, John Paul",18 March 1687,"Santa Marinella, Rome",42.036944,11.850516,
"Jameson, John Paul",1 April 1687,Rome,41.957961,12.453896,
"Jameson, John Paul",22 September 1687,Paris,48.871077,2.342285,
"Jameson, John Paul",21 October 1687,Paris,48.871077,2.342285,
"Jameson, John Paul",12 November 1687,Havre de Grace,49.495111,0.10715,
"Jameson, John Paul",12 December 1687,Edinburgh,55.95,-3.2,
"Jameson, John Paul",18 January 1688,Aberdeen,57.133333,-2.1,
"Jameson, John Paul",8 February 1688,Aberdeen,57.133333,-2.1,
"Jameson, John Paul",2 March 1688,Huntly Castle,57.45493,-2.781659,
"Jameson, John Paul",3 April 1688,Huntly Castle,57.45493,-2.781659,
"Jameson, John Paul",26 April 1688,Edinburgh,55.95,-3.2,
"Jameson, John Paul",29 May 1688,Huntly Castle,57.45493,-2.781659,
"Jameson, John Paul",1 July 1688,Edinburgh,55.95,-3.2,
"Jameson, John Paul",2 September 1690,Scotland Low Countries,55.71001,-3.424821,
"Jameson, John Paul",31 August 1692,Aberdeen,57.133333,-2.1,
"Jameson, John Paul",31 October 1695,Aberdeen,57.133333,-2.1,
"Jameson, John Paul",30 September 1697,Speymouth,57.63204,-3.112753,
"Jameson, John Paul",17 October 1697,Fyvie,57.416667,-2.383333,
"Jameson, John Paul",12 November 1697,Aberdeen,57.133333,-2.1,
"Jameson, John Paul",31 May 1699,Edinburgh,55.95,-3.2,
"Jameson, John Paul",9 July 1699,Edinburgh,55.95,-3.2,
"Jameson, John Paul | Innes, Walter",20 May 1684,Rome,41.957961,12.453896,
"Jameson, John Paul | Strachan, Robert Francis",3 April 1688,Huntly Castle,57.45493,-2.781659,
Jesuit Provincial,10 December 1688,Rome,41.957961,12.453896,
"Johnston, Tomas",30 March 1680,Brussels,50.833333,4.333333,
"Johnston, Tomas",29 June 1680,Brussels,50.833333,4.333333,
"Johnston, Tomas",10 January 1683,Bornheim,50.133333,8.716667,
"Johnston, Tomas",30 March 1680,Brussels,50.833333,4.333333,
"Johnston, Tomas",29 June 1680,Brussels,50.833333,4.333333,
"Johnston, Tomas",10 January 1683,Bornheim,50.133333,8.716667,
Jolly,5 March 1677,Paris,48.871077,2.342285,
"Kempe, George",27 April 1678,Mechelen,51.033333,4.466667,
"Kempe, George",19 June 1679,Mechelen,51.033333,4.466667,
"Kennedy, James",6 September 1681,Brussels,50.833333,4.333333,
"Kennedy, James",27 February 1682,Brussels,50.833333,4.333333,
"Kennedy, James",15 January 1683,Brussels,50.833333,4.333333,
"Kennedy, James",24 November 1684,Rotterdam,51.916667,4.5,
"Kennedy, James",24 September 1686,Rotterdam,51.916667,4.5,
"Kinloch, James",28 May 1689,Edinburgh,55.95,-3.2,
Lagny,11 October 1689,Paris,48.871077,2.342285,
"Lazzini, Mariano",10 February 1679,Rome,41.957961,12.453896,
"Le Brun, James",20 May 1671,Douai,50.367853,3.078642,
"Le Brun, James",20 May 1671,Douai,50.367853,3.078642,
"Le Febvre, George",22 December 1670,London,51.514125,-0.093689,
"Lea, James",24 February 1687,Eriskay Island,57.075426,-7.292889,
"Lea, James",2 September 1690,Scotland,57.6216,-3.0893,
"Leith, Abbot",15 May 1688,Venice,45.438611,12.326667,
"Leith, Abbot",29 September 1691,Venice,45.438611,12.326667,
Leslie,17 December 1691,Rome,41.957961,12.453896,
Leslie,31 December 1691,Rome,41.957961,12.453896,
"Leslie, Abbot William",28 December 1684,Lyon,45.748457,4.846711,
"Leslie, Abbot William",20 January 1687,Glenlivet,57.345202,-3.338066,
"Leslie, Abbot William",9 July 1687,Scotland,57.6216,-3.0893,
"Leslie, Abbot William",16 February 1688,Gratz,47.066667,15.45,
"Leslie, Abbot William",5 August 1690,Venice,45.438611,12.326667,
"Leslie, Alexander",13 June 1678,Glenaladale,56.818049,-5.565985,
"Leslie, Alexander",8 October 1678,Hebride Islands,57.760054,-7.019412,latest date he could have been here
"Leslie, Alexander",9 October 1678,Montrose,56.7,-2.45,
"Leslie, Alexander",19 September 1679,Scottish Highlands,57.4735,-3.634527,
"Leslie, Alexander",16 December 1679,Edinburgh,55.95,-3.2,
"Leslie, Alexander",6 January 1680,Edinburgh,55.95,-3.2,
"Leslie, Alexander",9 June 1680,Scotland,57.6216,-3.0893,leaves Scotland this day
"Leslie, Alexander",2 December 1680,Edinburgh,55.95,-3.2,
"Leslie, Alexander",18 December 1680,Rome,41.957961,12.453896,
"Leslie, Alexander",5 February 1681,Rome,41.957961,12.453896,
"Leslie, Alexander",19 February 1681,Rome,41.957961,12.453896,
"Leslie, Alexander",12 March 1681,Rome,41.957961,12.453896,
"Leslie, Alexander",15 March 1681,Rome,41.957961,12.453896,
"Leslie, Alexander",16 April 1681,Rome,41.957961,12.453896,
"Leslie, Alexander",17 May 1681,Paris,48.871077,2.342285,
"Leslie, Alexander",28 May 1681,Paris,48.871077,2.342285,
"Leslie, Alexander",17 June 1681,Paris,48.871077,2.342285,
"Leslie, Alexander",19 June 1681,Lyon,45.748457,4.846711,
"Leslie, Alexander",16 August 1681,Havre de Grace,49.495111,0.10715,getting on a ship for Scotland
"Leslie, Alexander",25 August 1681,"Gordon Castle, alias Bogue",57.62175,-3.08926,
"Leslie, Alexander",30 August 1681,Rome,41.957961,12.453896,
"Leslie, Alexander",20 October 1681,Aberdeen,57.133333,-2.1,
"Leslie, Alexander",29 October 1681,Aberdeen,57.133333,-2.1,
"Leslie, Alexander",3 December 1681,Aberdeen,57.133333,-2.1,
"Leslie, Alexander",15 December 1681,Aberdeen,57.133333,-2.1,
"Leslie, Alexander",29 December 1681,Aberdeen,57.133333,-2.1,
"Leslie, Alexander",28 April 1683,Speymouth,57.63204,-3.112753,
"Leslie, Alexander",24 October 1683,Scotland,57.6216,-3.0893,
"Leslie, Alexander",20 March 1684,Scotland,57.6216,-3.0893,
"Leslie, Alexander",8 October 1684,Aberdeen,57.133333,-2.1,
"Leslie, Alexander",14 December 1685,Scotland,57.6216,-3.0893,
"Leslie, Alexander",30 December 1685,"Gordon Castle, alias Bogue",57.62175,-3.08926,
"Leslie, Alexander",31 December 1685,Elgin,57.65,-3.333333,
"Leslie, Alexander",22 March 1686,"Gordon Castle, alias Bogue",57.62175,-3.08926,
"Leslie, Alexander",8 May 1686,Scotland,57.6216,-3.0893,
"Leslie, Alexander",31 August 1686,Edinburgh,55.95,-3.2,
"Leslie, Alexander",27 December 1686,Edinburgh,55.95,-3.2,
"Leslie, Alexander",26 April 1688,Edinburgh,55.95,-3.2,
"Leslie, Alexander",17 December 1691,Edinburgh,55.95,-3.2,
"Leslie, Alexander",22 August 1692,Scotland,57.6216,-3.0893,
"Leslie, Alexander",25 April 1695,Montrose,56.7,-2.45,
"Leslie, Alexander",31 October 1695,Huntly,57.4459,-2.7878,with Dr. Alex Gordon and Mr Wilson
"Leslie, Alexander",9 November 1696,Scotland,57.6216,-3.0893,
"Leslie, Alexander",1 October 1697,Scotland,57.6216,-3.0893,
"Leslie, Alexander | Burnet, David",27 December 1686,Edinburgh,55.95,-3.2,
"Leslie, Alexander | Christie",19 June 1681,Padua,45.414972,11.889351,arrived this date
"Leslie, Alexander | Gordon, George | Whyteford, Charles",15 December 1681,Aberdeen,57.133333,-2.1,
"Leslie, Alexander | Innes, Walter",5 February 1681,Rome,41.957961,12.453896,
"Leslie, Alexander | Irvine, John",20 March 1684,Scotland,57.6216,-3.0893,
"Leslie, Andrew",12 December 1689,Paris,48.871077,2.342285,
"Leslie, Andrew",2 March 1690,Paris,48.871077,2.342285,
"Leslie, de du Clisson",14 February 1693,Versailles,48.803593,2.134236,
"Leslie, William Lewis",24 April 1662,Rome,41.957961,12.453896,
"Leslie, William Lewis",4 October 1666,Rome,41.957961,12.453896,
"Leslie, William Lewis",3 August 1667,Rome,41.957961,12.453896,
"Leslie, William Lewis",20 November 1668,Rome,41.957961,12.453896,
"Leslie, William Lewis",26 November 1668,Rome,41.957961,12.453896,
"Leslie, William Lewis",26 February 1669,Perugia,43.133333,12.366667,
"Leslie, William Lewis",23 April 1669,Perugia,43.133333,12.366667,
"Leslie, William Lewis",20 October 1669,Perugia,43.133333,12.366667,
"Leslie, William Lewis",22 December 1674,Rome,41.957961,12.453896,
"Leslie, William Lewis",28 August 1677,Rome,41.957961,12.453896,
"Leslie, William Lewis",8 November 1677,Rome,41.957961,12.453896,
"Leslie, William Lewis",18 November 1677,Rome,41.957961,12.453896,
"Leslie, William Lewis",22 January 1678,Rome,41.957961,12.453896,
"Leslie, William Lewis",9 April 1678,Rome,41.957961,12.453896,
"Leslie, William Lewis",1 July 1678,Rome,41.957961,12.453896,
"Leslie, William Lewis",22 October 1678,Rome,41.957961,12.453896,
"Leslie, William Lewis",6 May 1679,Rome,41.957961,12.453896,
"Leslie, William Lewis",17 June 1679,Rome,41.957961,12.453896,
"Leslie, William Lewis",22 September 1679,Rome,41.957961,12.453896,
"Leslie, William Lewis",6 June 1680,Rome,41.957961,12.453896,
"Leslie, William Lewis",28 December 1680,Rome,41.957961,12.453896,
"Leslie, William Lewis",17 June 1681,Rome,41.957961,12.453896,
"Leslie, William Lewis",15 July 1688,Douai,50.367853,3.078642,
"Leslie, William Lewis",18 July 1688,Douai,50.367853,3.078642,
"Leslie, William Lewis",1 April 1690,Rome,41.957961,12.453896,
"Leslie, William Lewis",8 January 1692,Gratz,47.066667,15.45,
"Leslie, William Lewis",7 December 1692,Gratz,47.066667,15.45,
"Leslie, William Lewis",1 August 1693,Rome,41.957961,12.453896,
"Leslie, William Lewis",3 August 1693,Rome,41.957961,12.453896,
"Leslie, George",5 January 1680,St Quentin,48.617635,3.749137,
"Leslie, George",13 March 1681,Rome,41.957961,12.453896,
"Leslie, George",27 April 1681,St Quentin,48.617635,3.749137,
"Leslie, George",11 June 1681,St Quentin,48.617635,3.749137,
"Leslie, George",16 February 1683,St Quentin,48.617635,3.749137,
"Leslie, George",18 March 1683,St Quentin,48.617635,3.749137,
"Leslie, George",9 April 1683,St Quentin,48.617635,3.749137,
"Leslie, George",29 April 1683,St Quentin,48.617635,3.749137,
"Leslie, George",7 May 1683,St Quentin,48.617635,3.749137,
"Leslie, George",13 July 1683,St Quentin,48.617635,3.749137,
"Leslie, George",19 August 1683,St Quentin,48.617635,3.749137,
"Leslie, George",7 September 1683,St Quentin,48.617635,3.749137,
"Leslie, George",14 October 1683,St Quentin,48.617635,3.749137,
"Leslie, George",21 October 1683,St Quentin,48.617635,3.749137,
"Leslie, George",13 November 1683,St Quentin,48.617635,3.749137,
"Leslie, George",11 January 1684,St Quentin,48.617635,3.749137,
"Leslie, George",2 March 1684,St Quentin,48.617635,3.749137,
"Leslie, George",15 December 1684,St Quentin,48.617635,3.749137,
"Leslie, George",7 January 1685,St Quentin,48.617635,3.749137,
"Leslie, George",11 February 1685,St Quentin,48.617635,3.749137,
"Leslie, George",7 March 1685,St Quentin,48.617635,3.749137,
"Leslie, George",26 March 1685,St Quentin,48.617635,3.749137,
"Leslie, George",25 April 1685,St Quentin,48.617635,3.749137,
"Leslie, George",18 May 1685,St Quentin,48.617635,3.749137,
"Leslie, George",27 May 1685,St Quentin,48.617635,3.749137,
"Leslie, George",23 September 1685,St Quentin,48.617635,3.749137,
"Leslie, George",13 October 1686,St Quentin,48.617635,3.749137,
"Leslie, George",22 January 1687,St Quentin,48.617635,3.749137,
"Leslie, George",19 January 1688,St Quentin,48.617635,3.749137,
"Leslie, George",8 January 1692,Gratz,47.066667,15.45,
"Leslie, George",29 April 1692,St Quentin,48.617635,3.749137,
"Leslie, George | Roberson",1 May 1689,St Quentin,48.617635,3.749137,
"Leslie, Gordon",19 February 1660,Douai,50.367853,3.078642,
"Leslie, John",8 September 1688,"Gordon Castle, alias Bogue",57.62175,-3.08926,
"Leslie, Lorenzo",19 August 1691,Rome,41.957961,12.453896,
"Leslie, Lorenzo",3 May 1692,Rome,41.957961,12.453896,
"Leslie, Lorenzo",7 July 1692,Rome,41.957961,12.453896,
"Leslie, Lorenzo",27 April 1693,Rome,41.957961,12.453896,
"Leslie, Lorenzo",4 July 1693,Rome,41.957961,12.453896,
"Leslie, Lorenzo",13 November 1693,Rome,41.957961,12.453896,
"Leslie, Lorenzo",22 December 1693,Rome,41.957961,12.453896,
"Leslie, Lorenzo",8 May 1694,Rome,41.957961,12.453896,
"Leslie, Marie",19 February 1660,Mons,50.45,3.933333,
"Leslie, Patrick",8 July 1688,Balquhain,57.302346,-2.44708,
"Leslie, Valentine",26 April 1690,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",24 September 1681,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",3 February 1685,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",9 March 1685,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",2 May 1685,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",18 June 1685,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",8 October 1685,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",22 March 1686,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",28 March 1686,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",20 January 1687,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",22 February 1687,Paris,48.871077,2.342285,
"Leslie, Walter Lorenzo",25 February 1687,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",10 March 1687,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",7 April 1687,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",22 April 1687,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",3 May 1687,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",13 May 1687,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",13 June 1687,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",30 July 1687,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",12 August 1687,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",1 October 1687,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",4 October 1687,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",14 November 1687,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",27 January 1688,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",5 February 1688,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",13 April 1688,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",29 April 1688,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",11 June 1688,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",8 September 1688,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",7 December 1688,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",31 January 1689,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",26 April 1689,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",28 April 1689,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",21 May 1689,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",3 March 1690,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",21 June 1690,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",31 July 1690,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",2 October 1690,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",6 January 1691,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",15 February 1691,Leghorn,43.55,10.316667,
"Leslie, Walter Lorenzo",3 March 1691,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",4 June 1691,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",19 August 1691,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",27 August 1691,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",28 August 1691,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",5 September 1691,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",8 September 1691,Livorno,43.55,10.316667,
"Leslie, Walter Lorenzo",28 September 1691,Livorno,43.55,10.316667,
"Leslie, Walter Lorenzo",29 September 1691,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",23 October 1691,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",20 November 1691,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",27 November 1691,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",1 January 1692,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",22 January 1692,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",2 February 1692,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",5 February 1692,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",12 February 1692,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",16 February 1692,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",19 February 1692,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",26 February 1692,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",4 March 1692,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",11 March 1692,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",31 March 1692,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",5 April 1692,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",22 April 1692,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",28 April 1692,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",29 April 1692,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",3 May 1692,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",6 May 1692,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",12 May 1692,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",7 July 1692,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",19 August 1692,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",9 September 1692,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",30 September 1692,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",7 December 1692,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",9 December 1692,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",30 December 1692,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",6 January 1693,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",3 February 1693,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",3 March 1693,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",27 April 1693,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",19 May 1693,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",2 June 1693,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",4 July 1693,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",7 July 1693,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",28 July 1693,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",3 August 1693,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",8 September 1693,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",4 October 1693,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",3 November 1693,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",13 November 1693,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",17 November 1693,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",22 December 1693,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",8 May 1694,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",10 January 1695,Rome,41.957961,12.453896,dead
"Leslie, Walter Lorenzo",15 May 1695,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",25 May 1695,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo",8 October 1685,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo | Innes, Walter",13 April 1688,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo | Leslie, William",26 April 1689,Rome,41.957961,12.453896,
"Leslie, Walter Lorenzo | Leslie, William",22 April 1692,Rome,41.957961,12.453896,
"Leslie, William",5 May 1662,Rome,41.957961,12.453896,
