Date,Start Date,End Date,Origin City,Origin Latitude,Origin Longitude,Destination City,Destination Latitude,Destination Longitude,Sender,Recipient,Notes
20 May 1671,1671-05-20,1671-05-20,Douai,50.367853,3.078642,Rome,41.957961,12.453896,"Le Brun, James","Carolo de Marinis, Hector",-
20 May 1684,1684-05-20,1684-05-20,Rome,41.957961,12.453896,Paris,48.871077,2.342285,"Jameson, John Paul | Innes, Walter","Whyteford, Charles",-
20 May 1687,1687-05-20,1687-05-20,Inverness,57.466667,-4.233333,-,-,-,"Devoyer, James",-,-
20 May 1688,1688-05-20,1688-05-20,Versailles,48.803593,2.134236,-,-,-,de Croissy,-,-
20 November 1668,1668-11-20,1668-11-20,Rome,41.957961,12.453896,Rome,41.957961,12.453896,"Leslie, William Lewis","Talbot, Gilbert",-
20 November 1681,1681-11-20,1681-11-20,-,-,-,Paris,48.871077,2.342285,"Barclay, George","Barclay, Robert",-
20 November 1683,1683-11-20,1683-11-20,Paris,48.871077,2.342285,Meldrum,57.336158,-2.321876,"Innes, Lewis","Meldrum, Lady Mary Urquhart",-
20 November 1684,1684-11-20,1684-11-20,London,51.514125,-0.093689,Paris,48.871077,2.342285,"Gordon, John","Innes, Lewis",-
20 November 1684,1684-11-20,1684-11-20,Paris,48.871077,2.342285,Rome,41.957961,12.453896,"Innes, Lewis","Leslie, William",-
20 November 1687,1687-11-20,1687-11-20,Havre de Grace,49.495111,0.10715,Paris,48.871077,2.342285,"Carolan, Patrick",Jean Talon,-
20 November 1691,1691-11-20,1691-11-20,Rome,41.957961,12.453896,-,-,-,"Leslie, Walter Lorenzo",-,-
20 November 1698,1698-11-20,1698-11-20,London,51.514125,-0.093689,-,-,-,"Innes, Walter",-,-
20 October 1669,1669-10-20,1669-10-20,Perugia,43.133333,12.366667,Rome,41.957961,12.453896,"Leslie, William Lewis","Talbot, Gilbert",-
20 October 1679,1679-10-20,1679-10-20,Paris,48.871077,2.342285,-,-,-,"Barclay, Robert","Dunbar, Alexander",-
20 October 1680,1680-10-20,1680-10-20,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Whyteford, Charles","Innes, Lewis",-
20 October 1681,1681-10-20,1681-10-20,Aberdeen,57.133333,-2.1,Paris,48.871077,2.342285,"Leslie, Alexander","Innes, Lewis",-
20 October 1689,1689-10-20,1689-10-20,Reims,49.25,4.033333,Paris,48.871077,2.342285,"Drummond, John, Lord Melfort, Lady","Innes, Lewis",-
20 October 1691,1691-10-20,1691-10-20,London,51.514125,-0.093689,-,-,-,"Morgan, Henry","Innes, Lewis",Morgan aias Harrison
20 October 1691,1691-10-20,1691-10-20,London,51.514125,-0.093689,-,-,-,"Scharp, William",-,-
20 September 1677,1677-09-20,1677-09-20,"Bridgford, England",-,-,Paris,48.871077,2.342285,"Douglas, R","Burnet, David",-
20 September 1679,1679-09-20,1679-09-20,Rome,41.957961,12.453896,Paris,48.871077,2.342285,Nairne,"Burnet, David",-
20 September 1680,1680-09-20,1680-09-20,Subiaco,41.924749,13.094412,-,-,-,"Chalmers, Athanasius",-,-
20 September 1683,1683-09-20,1683-09-20,Paris,48.871077,2.342285,Rome,41.957961,12.453896,"Conne, Patrick","Leslie, William",-
20 September 1690,1690-09-20,1690-09-20,Douai,50.367853,3.078642,Paris,48.871077,2.342285,"Forbes, James","Innes, Lewis",-
21 April 1661,1661-04-21,1661-04-21,Paris,48.871077,2.342285,Rome,41.957961,12.453896,"Gordon, Alexander","Talbot, Gilbert",-
21 April 1687,1687-04-21,1687-04-21,London,51.514125,-0.093689,Paris,48.871077,2.342285,"Innes, Lewis","Whyteford, Charles",-
21 April 1698,1698-04-21,1698-04-21,St Germain,46.912384,2.445217,Rome,41.957961,12.453896,"Innes, Lewis","Leslie, William",-
21 August 1687,1687-08-21,1687-08-21,Ratisbon,49.0134,12.1016,-,-,-,"Fleming, Abbot Placidus","Innes, Lewis","Fleming sent this to Paris, but Innes was in Scotland by this date"
21 August 1689,1689-08-21,1689-08-21,St Germain,46.912384,2.445217,Paris,48.871077,2.342285,"Codrington, Thomas","Innes, Lewis",-
21 August 1690,1690-08-21,1690-08-21,London,51.514125,-0.093689,Calais,50.9513,1.8587,"Burnet, John",Pigault,-
21 August 1694,1694-08-21,1694-08-21,Paris,48.871077,2.342285,Rome,41.957961,12.453896,"Whyteford, Charles","Leslie, William",-
21 December 1686,1686-12-21,1686-12-21,Paris,48.871077,2.342285,-,-,-,"Innes, Lewis","Drummond, John, Lord Melfort, Lord",-
21 December 1694,1694-12-21,1694-12-21,Rome,41.957961,12.453896,Paris,48.871077,2.342285,"Leslie, William","Innes, Lewis",-
21 December 1694,1694-12-21,1694-12-21,Rome,41.957961,12.453896,Paris,48.871077,2.342285,"Leslie, William","Whyteford, Charles",-
21 February 1695,1695-02-21,1695-02-21,Paris,48.871077,2.342285,Rome,41.957961,12.453896,"Davidson, Robert","Leslie, William",-
21 January 1687,1687-01-21,1687-01-21,Ratisbon,49.0134,12.1016,Paris,48.871077,2.342285,"Fleming, Abbot Placidus","Whyteford, Charles",-
21 January 1687,1687-01-21,1687-01-21,Rome,41.957961,12.453896,Paris,48.871077,2.342285,"Leslie, William","Whyteford, Charles",-
21 January 1688,1688-01-21,1688-01-21,Rome,41.957961,12.453896,Paris,48.871077,2.342285,"Leslie, William","Whyteford, Charles",-
21 January 1692,1692-01-21,1692-01-21,Paris,48.871077,2.342285,Rome,41.957961,12.453896,"Gordon, James","Leslie, William",-
21 January 1692,1692-01-21,1692-01-21,St Germain,46.912384,2.445217,-,-,-,Nairne,-,-
21 July 1665,1665-07-21,1665-07-21,-,-,-,Rome,41.957961,12.453896,"Irvine, John","Talbot, Gilbert",-
21 July 1666,1666-07-21,1666-07-21,Bologna,44.483333,11.333333,-,-,-,"Howard, Cardinal Philip","Gascain, Bernard",-
21 July 1685,1685-07-21,1685-07-21,Paris,48.871077,2.342285,-,-,-,"Innes, Lewis","Dunbar, Alexander",-
21 July 1685,1685-07-21,1685-07-21,Paris,48.871077,2.342285,-,-,-,"Innes, Lewis","Gordon, Dr.",-
21 July 1692,1692-07-21,1692-07-21,St Germain,46.912384,2.445217,Paris,48.871077,2.342285,"Innes, Lewis",Jean Talon,-
21 June 1690,1690-06-21,1690-06-21,Stettenfels,49.08852,9.280856,Rome,41.957961,12.453896,"Sargeant, Francis","Leslie, Walter Lorenzo",-
21 June 1697,1697-06-21,1697-06-21,Durham,54.766667,-1.566667,-,-,-,"Nicolson, Thomas",-,-
21 March 1665,1665-03-21,1665-03-21,Vaison,44.24287,5.071761,Rome,41.957961,12.453896,"Gray, J","Talbot, Gilbert",-
21 March 1685,1685-03-21,1685-03-21,Paris,48.871077,2.342285,-,-,-,"Innes, Lewis",Davison,-
21 March 1687,1687-03-21,1687-03-21,Livorno,43.55,10.316667,Rome,41.957961,12.453896,"Irvine, Robert | Dixon, John","Leslie, William",-
21 May 1680,1680-05-21,1680-05-21,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Whyteford, Charles","Innes, Lewis",-
21 May 1688,1688-05-21,1688-05-21,Aberdeen,57.133333,-2.1,Paris,48.871077,2.342285,"Strachan, Robert Francis","Whyteford, Charles",-
21 May 1689,1689-05-21,1689-05-21,Ratisbon,49.0134,12.1016,Subiaco,41.924749,13.094412,"Fleming, Abbot Placidus","Chalmers, Athansius",-
21 May 1689,1689-05-21,1689-05-21,-,-,-,Rome,41.957961,12.453896,"Sargeant, Francis","Leslie, Walter Lorenzo",Sargeant not in Scotland
21 November 1677,1677-11-21,1677-11-21,Rouen,49.433333,1.083333,Paris,48.871077,2.342285,"Murheid, John","Barclay, Robert",-
21 November 1681,1681-11-21,1681-11-21,Paris,48.871077,2.342285,Rome,41.957961,12.453896,"Conne, Patrick","Leslie, William",-
21 October 1679,1679-10-21,1679-10-21,Rome,41.957961,12.453896,Pesaro,43.9,12.916667,"Brown, Charles","Leslie, William",-
21 October 1683,1683-10-21,1683-10-21,Paris,48.871077,2.342285,St Quentin,48.617635,3.749137,"Innes, Lewis","Leslie, George",-
21 October 1683,1683-10-21,1683-10-21,Paris,48.871077,2.342285,-,-,-,"Leslie, William",-,"has changed his intention of going to the Misison since his arrival, so neither Leslie in St Quentin nor Don G"
21 October 1684,1684-10-21,1684-10-21,Calais,50.9513,1.8587,Paris,48.871077,2.342285,"Innes, Lewis","Whyteford, Charles",-
21 October 1687,1687-10-21,1687-10-21,Paris,48.871077,2.342285,Rome,41.957961,12.453896,"Jameson, John Paul","Leslie, William",-
21 October 1692,1692-10-21,1692-10-21,Rome,41.957961,12.453896,St Germain,46.912384,2.445217,"Innes, Walter","Innes, Lewis",-
21 October 1692,1692-10-21,1692-10-21,Rome,41.957961,12.453896,St Germain,46.912384,2.445217,"Leslie, William","Innes, Lewis",-
21 September 1679,1679-09-21,1679-09-21,Rotterdam,51.916667,4.5,Paris,48.871077,2.342285,"Dunbar, Alexander","Barclay, Robert",-
21 September 1688,1688-09-21,1688-09-21,London,51.514125,-0.093689,-,-,-,"Lindsay, David",-,-
22 April 1675,1675-04-22,1675-04-22,Pisa,43.716667,10.383333,-,-,-,"Abercromby, John Francis",-,-
22 April 1677,1677-04-22,1677-04-22,Rome,41.957961,12.453896,-,-,-,"Leslie, William",-,includes note from Cadendo in Padua from 7 May 1677
22 April 1678,1678-04-22,1678-04-22,Padua,45.414972,11.889351,Pesaro,43.9,12.916667,"Bannerman, Robert","Leslie, William",-
22 April 1680,1680-04-22,1680-04-22,-,-,-,Rome,41.957961,12.453896,"Kennedy, James","Leslie, William",-
22 April 1681,1681-04-22,1681-04-22,Elgin,57.65,-3.333333,Paris,48.871077,2.342285,"Burnet, David","Barclay, Robert",Burnet alias David Lawrence
22 April 1687,1687-04-22,1687-04-22,Subiaco,41.924749,13.094412,Rome,41.957961,12.453896,"Chalmers, Athanasius","Leslie, Walter Lorenzo",-
22 April 1690,1690-04-22,1690-04-22,Cornetto,43.266667,13.433333,Rome,41.957961,12.453896,"Plunkett, Robert","Leslie, William",-
22 April 1692,1692-04-22,1692-04-22,Rome,41.957961,12.453896,Paris,48.871077,2.342285,"Leslie, Walter Lorenzo","Whyteford, Charles",-
22 April 1692,1692-04-22,1692-04-22,Rome,41.957961,12.453896,Paris,48.871077,2.342285,"Leslie, Walter Lorenzo | Leslie, William","Whyteford, Charles",-
22 April 1697,1697-04-22,1697-04-22,London,51.514125,-0.093689,-,-,-,"Nicolson, Thomas",-,"Nicolson alias: TB, Thomas Breton/Bruce"
22 April 1699,1699-04-22,1699-04-22,Paris,48.871077,2.342285,St Germain,46.912384,2.445217,"Adamson, George","Innes, Lewis",-
22 August 1672,1672-08-22,1672-08-22,Paris,48.871077,2.342285,Rome,41.957961,12.453896,"Conne, Patrick","Carolo de Marinis, Hector",-
22 August 1685,1685-08-22,1685-08-22,Paris,48.871077,2.342285,-,-,-,"Innes, Lewis","Meldrum, Lady Mary Urquhart",-
22 August 1692,1692-08-22,1692-08-22,Scotland,57.6216,-3.0893,Rome,41.957961,12.453896,"Leslie, Alexander","Leslie, William",-
22 December 1670,1670-12-22,1670-12-22,London,51.514125,-0.093689,Rome,41.957961,12.453896,"Le Febvre, George","Talbot, Gilbert","Le Febvre alias, Paterson"
22 December 1674,1674-12-22,1674-12-22,Rome,41.957961,12.453896,Rome,41.957961,12.453896,"Leslie, William Lewis","Leslie, William",-
22 December 1678,1678-12-22,1678-12-22,Padua,45.414972,11.889351,Pesaro,43.9,12.916667,"Bannerman, Robert","Leslie, William",-
22 December 1684,1684-12-22,1684-12-22,Paris,48.871077,2.342285,-,-,-,"Innes, Lewis","Clinchamps, Mademoiselle",-
22 December 1691,1691-12-22,1691-12-22,London,51.514125,-0.093689,Hamburg,53.55,10,"Clerk, Sir Robert",Vanden,"Clerk alias, R Willow"
22 December 1691,1691-12-22,1691-12-22,St Germain,46.912384,2.445217,Paris,48.871077,2.342285,"Innes, Lewis",Jean Talon,-
22 December 1693,1693-12-22,1693-12-22,Ratisbon,49.0134,12.1016,Rome,41.957961,12.453896,"Fleming, Abbot Placidus","Leslie, Walter Lorenzo",-
22 December 1693,1693-12-22,1693-12-22,Ratisbon,49.0134,12.1016,-,-,-,"Fleming, Abbot Placidus",-,-
22 February 1667,1667-02-22,1667-02-22,Douai,50.367853,3.078642,Rome,41.957961,12.453896,"Gordon, Adam","Talbot, Gilbert",-
22 February 1687,1687-02-22,1687-02-22,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Burnet, David","Leslie, Walter Lorenzo",-
22 February 1689,1689-02-22,1689-02-22,Ratisbon,49.0134,12.1016,Paris,48.871077,2.342285,"Fleming, Abbot Placidus","Whyteford, Charles",-
22 February 1693,1693-02-22,1693-02-22,St Germain,46.912384,2.445217,Rome,41.957961,12.453896,"Naish, Anthony","Everard, William",-
22 January 1678,1678-01-22,1678-01-22,Rome,41.957961,12.453896,Pesaro,43.9,12.916667,"Leslie, William Lewis","Leslie, William",-
22 January 1684,1684-01-22,1684-01-22,Armentières,48.684037,0.816027,Paris,48.871077,2.342285,"Innes, James","Innes, Lewis",-
22 January 1687,1687-01-22,1687-01-22,Paris,48.871077,2.342285,-,-,-,"Innes, Lewis","Maxwell,",-
22 January 1687,1687-01-22,1687-01-22,St Quentin,48.617635,3.749137,Paris,48.871077,2.342285,"Leslie, George","Whyteford, Charles",-
22 January 1687,1687-01-22,1687-01-22,-,-,-,Versailles,48.803593,2.134236,"Leyburn, John",Jean Talon,-
22 January 1692,1692-01-22,1692-01-22,Rome,41.957961,12.453896,Paris,48.871077,2.342285,"Leslie, Walter Lorenzo","Whyteford, Charles",-
22 July 1667,1667-07-22,1667-07-22,Madrid,40.408566,-3.69222,Rome,41.957961,12.453896,"Anderson, James","Talbot, Gilbert",-
22 July 1679,1679-07-22,1679-07-22,Venice,45.438611,12.326667,Urbino,43.716667,12.633333,"Bannerman, Robert","Leslie, William",-
22 July 1687,1687-07-22,1687-07-22,Ratisbon,49.0134,12.1016,Paris,48.871077,2.342285,"Fleming, Abbot Placidus","Whyteford, Charles",-
22 July 1688,1688-07-22,1688-07-22,Edinburgh,55.95,-3.2,-,-,-,"Burnet, David",-,"Burnet alias, David Lawrence"
22 July 1688,1688-07-22,1688-07-22,London,51.514125,-0.093689,Paris,48.871077,2.342285,"Dunbar, Alexander","Innes, Lewis",-
22 July 1697,1697-07-22,1697-07-22,Edinburgh,55.95,-3.2,-,-,-,"Nicolson, Thomas",-,-
22 June 1675,1675-06-22,1675-06-22,Paris,48.871077,2.342285,-,-,-,"Strachan, Thomas",-,-
22 June 1678,1678-06-22,1678-06-22,Rome,41.957961,12.453896,Paris,48.871077,2.342285,"Irvine, John","Barclay, Robert",-
22 June 1681,1681-06-22,1681-06-22,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Burnet, David | Whyteford, Charles","Innes, Lewis",-
22 June 1689,1689-06-22,1689-06-22,Dieppe,49.920403,1.086542,Paris,48.871077,2.342285,Soeur Marie,"Innes, Lewis",-
22 March 1680,1680-03-22,1680-03-22,Pesaro,43.9,12.916667,Paris,48.871077,2.342285,"Irvine, John","Innes, Lewis",-
22 March 1685,1685-03-22,1685-03-22,Paris,48.871077,2.342285,Dunkirk,51.05,2.366667,"Innes, Lewis","Clair,",-
22 March 1686,1686-03-22,1686-03-22,"Gordon Castle, alias Bogue",57.62175,-3.08926,Rome,41.957961,12.453896,"Leslie, Alexander","Leslie, Walter Lorenzo",-
22 March 1687,1687-03-22,1687-03-22,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Burnet, David","Whyteford, Charles",-
22 March 1688,1688-03-22,1688-03-22,"Holyroodhouse, Edinburgh",55.952882,-3.172294,Paris,48.871077,2.342285,"Burnet, David","Whyteford, Charles",-
22 March 1688,1688-03-22,1688-03-22,Inverness,57.466667,-4.233333,"Holyroodhouse, Edinburgh",55.952882,-3.172294,"Devoyer, James | Cahassy, John","Burnet, David",-
22 May 1669,1669-05-22,1669-05-22,Turin,45.05,7.666667,Rome,41.957961,12.453896,"Duleo, Paulo",Rector of Rome,-
22 May 1684,1684-05-22,1684-05-22,Paris,48.871077,2.342285,Rome,41.957961,12.453896,"Conne, Patrick","Leslie, William",-
22 May 1688,1688-05-22,1688-05-22,London,51.514125,-0.093689,Paris,48.871077,2.342285,"Innes, Lewis","Whyteford, Charles",-
22 May 1689,1689-05-22,1689-05-22,Douai,50.367853,3.078642,-,-,-,"Forbes, James",-,-
22 May 1693,1693-05-22,1693-05-22,Dunkirk,51.05,2.366667,St Germain,46.912384,2.445217,"Nicolson, Thomas","Innes, Lewis",-
22 November 1664,1664-11-22,1664-11-22,Naples,40.833333,14.25,Rome,41.957961,12.453896,"Strachan, John","Talbot, Gilbert",-
22 November 1684,1684-11-22,1684-11-22,Paris,48.871077,2.342285,Scotland,57.6216,-3.0893,"Innes, Lewis","Gordon, George",-
22 November 1687,1687-11-22,1687-11-22,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Burnet, David","Whyteford, Charles",-
22 November 1687,1687-11-22,1687-11-22,Edinburgh,55.95,-3.2,Rome,41.957961,12.453896,"Dunbar, Alexander | Burnet, David","Leslie, William",-
22 November 1687,1687-11-22,1687-11-22,Moidart,56.782206,-5.80966,-,-,-,"Cahassy, John",-,-
22 November 1694,1694-11-22,1694-11-22,Rotterdam,51.916667,4.5,-,-,-,"Wallace, John",-,Wallace alias J Patersone
22 October 1678,1678-10-22,1678-10-22,Beldorney,57.419252,-2.965798,Paris,48.871077,2.342285,Gordon,"Burnet, David",-
22 October 1678,1678-10-22,1678-10-22,Rome,41.957961,12.453896,Pesaro,43.9,12.916667,"Leslie, William Lewis","Leslie, William",-
22 October 1681,1681-10-22,1681-10-22,Wurzburg,49.787778,9.936111,Rome,41.957961,12.453896,"Maxwell, Abbot Bernard","Leslie, William",-
22 September 1679,1679-09-22,1679-09-22,Paris,48.871077,2.342285,Marino,41.766667,12.65,"Conne, Patrick","Leslie, William Lewis",-
22 September 1682,1682-09-22,1682-09-22,Ratisbon,49.0134,12.1016,Padua,45.414972,11.889351,"Fleming, Abbot Placidus","Irvine, John",-
22 September 1683,1683-09-22,1683-09-22,London,51.514125,-0.093689,Paris,48.871077,2.342285,"Davidson, Robert","Innes, Lewis",-
22 September 1683,1683-09-22,1683-09-22,Paris,48.871077,2.342285,Scotland,57.6216,-3.0893,"Innes, Lewis","Burnet, David","Burnet alias, Mr Lawrence"
22 September 1685,1685-09-22,1685-09-22,Paris,48.871077,2.342285,-,-,-,"Innes, Lewis","Hay, Andrew",-
22 September 1687,1687-09-22,1687-09-22,Paris,48.871077,2.342285,Rome,41.957961,12.453896,"Jameson, John Paul","Leslie, William",-
22 September 1687,1687-09-22,1687-09-22,Paris,48.871077,2.342285,Rome,41.957961,12.453896,"Nicolson, Thomas","Leslie, William",-
22 September 1692,1692-09-22,1692-09-22,St Germain,46.912384,2.445217,-,-,-,"Innes, Lewis",-,-
23 April 1669,1669-04-23,1669-04-23,Perugia,43.133333,12.366667,Rome,41.957961,12.453896,"Leslie, William Lewis","Bartoli, Danielo",-
23 April 1680,1680-04-23,1680-04-23,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Whyteford, Charles","Innes, Lewis",-
23 April 1687,1687-04-23,1687-04-23,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Strachan, Robert Francis","Whyteford, Charles",-
23 April 1687,1687-04-23,1687-04-23,Subiaco,41.924749,13.094412,Rome,41.957961,12.453896,"Chalmers, Athanasius","Leslie, William",-
23 August 1667,1667-08-23,1667-08-23,Warsaw,52.25,21,Rome,41.957961,12.453896,"Irvine, John","Talbot, Gilbert",-
23 August 1677,1677-08-23,1677-08-23,Edinburgh,55.95,-3.2,Rome,41.957961,12.453896,"Guthrie, David","Leslie, William",-
23 August 1677,1677-08-23,1677-08-23,Rouen,49.433333,1.083333,Paris,48.871077,2.342285,"Irvine, John","Burnet, David",-
23 August 1685,1685-08-23,1685-08-23,Paris,48.871077,2.342285,-,-,-,"Innes, Lewis","Gordon, George","Gordon alias, Hippons"
23 August 1687,1687-08-23,1687-08-23,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Burnet, David","Whyteford, Charles",-
23 August 1689,1689-08-23,1689-08-23,Calais,50.9513,1.8587,Paris,48.871077,2.342285,-,"Cussy, Jacques",-
23 December 1684,1684-12-23,1684-12-23,Paris,48.871077,2.342285,Amiens,49.9,2.3,"Innes, Lewis","Irvine, John",-
23 December 1694,1694-12-23,1694-12-23,Rotterdam,51.916667,4.5,Paris,48.871077,2.342285,"Wallace, John","Whyteford, Charles",Wallace alias J Paterson; expecting a letter from Tilden in Ratisbon; Compigny is a merchant
23 February 1684,1684-02-23,1684-02-23,Paris,48.871077,2.342285,Meldrum,57.336158,-2.321876,"Innes, Lewis","Meldrum, Lady Mary Urquhart",-
23 February 1684,1684-02-23,1684-02-23,Paris,48.871077,2.342285,-,-,-,"Innes, Lewis","Dunbar, Alexander",-
23 February 1694,1694-02-23,1694-02-23,Rome,41.957961,12.453896,Paris,48.871077,2.342285,"Innes, Walter","Whyteford, Charles",-
23 February 1698,1698-02-23,1698-02-23,Lyon,45.748457,4.846711,Rome,41.957961,12.453896,"Irvine, John","Leslie, William","arrived with two higland boys, George Rose and George Douglas, headig for College of Rome"
23 January 1689,1689-01-23,1689-01-23,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Dunbar, Alexander","Innes, Lewis",-
23 July 1666,1666-07-23,1666-07-23,Paris,48.871077,2.342285,-,-,-,"Conne, Patrick",-,-
23 July 1687,1687-07-23,1687-07-23,Windsor,51.483333,-0.6,Paris,48.871077,2.342285,"Mansuet, F",Jean Talon,-
23 June 1681,1681-06-23,1681-06-23,Castle Tyres,53.01289,-2.218908,Paris,48.871077,2.342285,"Rian, Hugh","MacDonald, Angus",MacDonald son of Glenaladale; MacDonalds of Glenaladale were based in Morar
23 June 1693,1693-06-23,1693-06-23,Rome,41.957961,12.453896,Paris,48.871077,2.342285,"Pringle, John","Whyteford, Charles",-
23 June 1694,1694-06-23,1694-06-23,St Germain,46.912384,2.445217,Paris,48.871077,2.342285,"Innes, Lewis",Jean Talon,-
23 March 1684,1684-03-23,1684-03-23,Troye,43.027216,1.878215,Paris,48.871077,2.342285,"Innes, Lewis","Whyteford, Charles",-
23 March 1688,1688-03-23,1688-03-23,London,51.514125,-0.093689,Paris,48.871077,2.342285,"Innes, Lewis","Whyteford, Charles",-
23 March 1692,1692-03-23,1692-03-23,Scotland,57.6216,-3.0893,Paris,48.871077,2.342285,"Strachan, Robert Francis","Gordon, Mistress | Whyteford, Charles",-
23 March 1694,1694-03-23,1694-03-23,Rome,41.957961,12.453896,Paris,48.871077,2.342285,"Leslie, William","Whyteford, Charles",-
23 March 1694,1694-03-23,1694-03-23,Rome,41.957961,12.453896,-,-,-,"Leslie, William","Drummond, John, Lord Melfort, Lord",Rome agreed to grant Scottish bishop
23 March 1695,1695-03-23,1695-03-23,Elgin,57.65,-3.333333,-,-,-,"Dunbar, Alexander",Enscot,"Dunbar alias, Peter Gray"
23 March 1699,1699-03-23,1699-03-23,Scotland,57.6216,-3.0893,-,-,-,"Drummond, Alexander",-,-
23 May 1683,1683-05-23,1683-05-23,Rillé,47.452232,0.248681,Paris,48.871077,2.342285,"Hay, Abbot Rillé","Innes, Lewis",-
23 May 1683,1683-05-23,1683-05-23,Roslin,55.856167,-3.156471,Paris,48.871077,2.342285,"Davidson, Robert","Whyteford, Charles | Innes, Lewis",-
23 May 1687,1687-05-23,1687-05-23,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Perth, Lord","Whyteford, Charles",-
23 May 1687,1687-05-23,1687-05-23,Windsor,51.483333,-0.6,Paris,48.871077,2.342285,"Innes, Lewis","Whyteford, Charles",-
23 November 1687,1687-11-23,1687-11-23,London,51.514125,-0.093689,-,-,-,"Foulis, James",-,-
23 October 1679,1679-10-23,1679-10-23,Rotterdam,51.916667,4.5,Paris,48.871077,2.342285,"Dunbar, Alexander","Barclay, Robert",-
23 October 1687,1687-10-23,1687-10-23,London,51.514125,-0.093689,Paris,48.871077,2.342285,"Hannat, Jacques",Jean Talon,-
23 October 1691,1691-10-23,1691-10-23,Subiaco,41.924749,13.094412,Rome,41.957961,12.453896,"Gordon, Augustin","Leslie, Walter Lorenzo",-
23 September 1684,1684-09-23,1684-09-23,Paris,48.871077,2.342285,Rome,41.957961,12.453896,"Conne, Patrick","Valenti, Signor Romani",-
23 September 1685,1685-09-23,1685-09-23,Paris,48.871077,2.342285,St Quentin,48.617635,3.749137,"Innes, Lewis","Leslie, George",-
23 September 1687,1687-09-23,1687-09-23,Newcastle,54.988056,-1.619444,Paris,48.871077,2.342285,"Innes, Lewis","Whyteford, Charles",-
23 September 1688,1688-09-23,1688-09-23,London,51.514125,-0.093689,Paris,48.871077,2.342285,"Dunbar, Alexander","Innes, Lewis",-
23 September 1689,1689-09-23,1689-09-23,London,51.514125,-0.093689,Paris,48.871077,2.342285,"Lindsay, David","Innes, Lewis",-
24 April 1662,1662-04-24,1662-04-24,London,51.514125,-0.093689,Rome,41.957961,12.453896,"Conne, Patrick","Leslie, William Lewis",-
24 April 1674,1674-04-24,1674-04-24,Paris,48.871077,2.342285,Rome,41.957961,12.453896,"Conne, Patrick","Leslie, William",-
24 April 1678,1678-04-24,1678-04-24,Pesaro,43.9,12.916667,"Senigallia, Italy",-,-,"Leslie, William","Adorni, Andrea",-
24 April 1679,1679-04-24,1679-04-24,Rome,41.957961,12.453896,Pesaro,43.9,12.916667,"Irvine, John","Leslie, William",-
24 April 1680,1680-04-24,1680-04-24,Rome,41.957961,12.453896,Paris,48.871077,2.342285,"Nicol, James","MacDonald, Angus",-
24 April 1683,1683-04-24,1683-04-24,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Gordon, George | Dunbar, Alexander","Whyteford, Charles","Gordon alias, Hippons"
24 August 1666,1666-08-24,1666-08-24,Pistoia,43.916667,10.9,Rome,41.957961,12.453896,"Forbes, James","Talbot, Gilbert",-
24 August 1689,1689-08-24,1689-08-24,Calais,50.9513,1.8587,Paris,48.871077,2.342285,-,"Innes, Lewis",-
24 December 1666,1666-12-24,1666-12-24,Paris,48.871077,2.342285,Vienna,48.209533,16.381403,Carnegy,"Barone de Paye, Monsieur le",-
24 December 1678,1678-12-24,1678-12-24,Rome,41.957961,12.453896,Rome,41.957961,12.453896,"Falconi, Lorento","Leslie, William",-
24 December 1683,1683-12-24,1683-12-24,Paris,48.871077,2.342285,-,-,-,"Innes, Lewis","Blackadder, John",-
24 December 1686,1686-12-24,1686-12-24,Paris,48.871077,2.342285,-,-,-,"Innes, Lewis","Kennedy, James",-
24 December 1686,1686-12-24,1686-12-24,Paris,48.871077,2.342285,-,-,-,"Innes, Lewis",Maitland,-
24 December 1691,1691-12-24,1691-12-24,St Germain,46.912384,2.445217,Rome,41.957961,12.453896,Nairne,"Leslie, William",-
24 February 1668,1668-02-24,1668-02-24,Douai,50.367853,3.078642,Rome,41.957961,12.453896,"Gordon, Adam","Talbot, Gilbert",-
24 February 1687,1687-02-24,1687-02-24,Edinburgh,55.95,-3.2,Paris,48.871077,2.342285,"Burnet, David","Whyteford, Charles",-
24 February 1687,1687-02-24,1687-02-24,Eriskay Island,57.075426,-7.292889,-,-,-,"Devoyer, James | Lea, James",-,-
24 February 1687,1687-02-24,1687-02-24,Roslin Castle,55.853029,-3.159814,-,-,-,"Hay, Richard",-,-
24 February 1688,1688-02-24,1688-02-24,London,51.514125,-0.093689,Rome,41.957961,12.453896,"Innes, Lewis","Leslie, William",-
